date	Fire	Aspect	Species	Direction	frameID	height_header_note	height_header_A	height_header_B	height_header_C	height_header_D	height_header_E	height_10_note	height_10_A	height_10_B	height_10_C	height_10_D	height_10_E	height_9_note	height_9_A	height_9_B	height_9_C	height_9_D	height_9_E	height_8_note	height_8_A	height_8_B	height_8_C	height_8_D	height_8_E	height_7_note	height_7_A	height_7_B	height_7_C	height_7_D	height_7_E	height_6_note	height_6_A	height_6_B	height_6_C	height_6_D	height_6_E	height_5_note	height_5_A	height_5_B	height_5_C	height_5_D	height_5_E	height_4_note	height_4_A	height_4_B	height_4_C	height_4_D	height_4_E	height_3_note	height_3_A	height_3_B	height_3_C	height_3_D	height_3_E	height_2_note	height_2_A	height_2_B	height_2_C	height_2_D	height_2_E	height_1_note	height_1_A	height_1_B	height_1_C	height_1_D	height_1_E	basal_header_note	basal_header_A	basal_header_B	basal_header_C	basal_header_D	basal_header_E	basal_10_note	basal_10_A	basal_10_B	basal_10_C	basal_10_D	basal_10_E	basal_9_note	basal_9_A	basal_9_B	basal_9_C	basal_9_D	basal_9_E	basal_8_note	basal_8_A	basal_8_B	basal_8_C	basal_8_D	basal_8_E	basal_7_note	basal_7_A	basal_7_B	basal_7_C	basal_7_D	basal_7_E	basal_6_note	basal_6_A	basal_6_B	basal_6_C	basal_6_D	basal_6_E	basal_5_note	basal_5_A	basal_5_B	basal_5_C	basal_5_D	basal_5_E	basal_4_note	basal_4_A	basal_4_B	basal_4_C	basal_4_D	basal_4_E	basal_3_note	basal_3_A	basal_3_B	basal_3_C	basal_3_D	basal_3_E	basal_2_note	basal_2_A	basal_2_B	basal_2_C	basal_2_D	basal_2_E	basal_1_note	basal_1_A	basal_1_B	basal_1_C	basal_1_D	basal_1_E	Notes	_id	_uuid	_submission_time	_index
7/3/18	berry_glade	north	pmse	nw	1663								23																																																																		98																																																												11997560	5a3ffa91-29cb-4e85-ba3c-d27297c9305d	2018-07-03T21:12:11	227
7/17/18	berry_glade	north	pmse	nw	1663								22																																																																		92																																																												12585903	a08cb343-e8c4-4be1-91cf-016e92c71e76	2018-07-17T23:46:06	426
7/31/18	berry_glade	north	pmse	nw	1663								20																																																																		70																																																												13115904	bbcbecf2-0f5d-4e6f-ae8e-240d62848385	2018-08-03T13:21:21	618
8/11/18	berry_glade	north	pmse	nw	1663														-999																																																																																																																								13429945	ec8464ff-0362-455e-a0bd-b151385fbd48	2018-08-12T22:27:12	786
6/20/18	berry_glade	north	pmse	ne	1789								16			15	10										15		13		15								24													24							16		22			21																	90	90	90										100		90		100								100													100							90		110			100									11549576	b9ed92a8-4398-44b9-b7c0-1cc4171b94fe	2018-06-21T03:46:48	130
7/3/18	berry_glade	north	pmse	ne	1789												13												19						8				26													22							18		23			25																			93												96						80				93													99							99		100			98									11997552	10fd2e22-acba-444f-91de-72ee36a7d5ec	2018-07-03T21:12:01	220
7/17/18	berry_glade	north	pmse	ne	1789																								17										29													26							18		24			28																															85										81													86							81		95			95									12585908	f9417cbf-2bae-470b-8c6b-1c3a6c704c58	2018-07-17T23:46:14	423
7/31/18	berry_glade	north	pmse	ne	1789											-999													12										27													22							24		26			27																															95									97														107							88		102			101								Tag is 1789 entries 1788	13115897	f69b548a-244c-4786-bdc7-62571c81a9e4	2018-08-03T13:21:16	611
8/11/18	berry_glade	north	pmse	ne	1789																								14										26													25							24		18			27																															100										88													94							77		69			83									13429935	91a1b040-97da-4f7d-b52b-3306af5d11db	2018-08-12T22:26:30	777
10/16/18	berry_glade	north	pmse	ne	1789																								9										19													17							20		-999			24																															94										110													108							85					84									16529623	d4596405-40cc-4faf-9407-52b8d2053160	2018-10-20T00:03:20	838
6/20/18	berry_glade	south	control	se	72																																																																																																																																					Nothing	11546363	4455029c-1307-4234-840d-98d7b9ad3352	2018-06-20T21:51:00	115
7/3/18	berry_glade	south	control	se	72																																																																																																																																					Nothing	11997527	d25a0d3f-f995-449d-9fce-209d0a501ea2	2018-07-03T21:11:27	196
7/17/18	berry_glade	south	control	se	72																																																																																																																																					Nothing	12585858	ca2e6b1b-fb87-4717-ab83-99eb1b2183f7	2018-07-17T23:45:09	450
7/31/18	berry_glade	south	control	se	72																																																																																																																																					Nothing	13115934	273a9fa7-505c-4994-b415-0f2e833b6526	2018-08-03T13:21:38	563
8/11/18	berry_glade	south	control	se	72																																																																																																																																					Nothing	13429895	a12c3e3d-248b-4e4e-aa96-753df4c65887	2018-08-12T22:23:46	751
10/16/18	berry_glade	south	control	ne	72																																																																																																																																						16529660	b27445b1-f8a7-4ded-98dc-04f6e43eff54	2018-10-20T00:03:41	874
6/20/18	berry_glade	south	control	center	84																																																																																																																																					Nothing	11546356	eb03b635-a81d-4a25-ae8e-cfe8d8c7a3b3	2018-06-20T21:50:46	112
7/3/18	berry_glade	south	control	center	84																																																																																																																																					Nothing	11997516	8e56cc24-e39f-4cb2-b872-14163a327f70	2018-07-03T21:11:15	187
7/17/18	berry_glade	south	control	center	84																																																																																																																																					Nothing	12585861	2829337e-a30c-459b-a376-a269f4c73ad1	2018-07-17T23:45:14	447
7/31/18	berry_glade	south	control	center	84																																																																																																																																					Nothing	13115927	5617cbd6-b9e5-4f9c-a3bc-d42ec6f8c322	2018-08-03T13:21:34	641
8/11/18	berry_glade	south	control	center	84																																																																																																																																					Nothing	13429889	767f4faa-7cc8-4e2a-af76-d3fa6a8388d8	2018-08-12T22:23:34	748
10/16/18	berry_glade	south	control	center	84																																																																																																																																						16529651	b54bff80-e462-4a93-8829-340114d8c6bd	2018-10-20T00:03:36	865
6/20/18	berry_glade	south	control	ne	113																																																																																																																																					Nothing	11546370	f7105980-c8e6-4894-8e5e-04e88060ab9b	2018-06-20T21:51:20	122
7/3/18	berry_glade	south	control	ne	113																																																																																																																																					Nothing	11997522	d6796675-51bc-45a8-84f7-3d6685c94d1c	2018-07-03T21:11:21	191
7/17/18	berry_glade	south	control	ne	113																																																																																																																																					Nothing	12585853	24200beb-7828-46ea-adbd-6be2a9dbc027	2018-07-17T23:45:01	455
7/31/18	berry_glade	south	control	ne	113																																																																																																																																					Nothing	13115938	34dfed8d-a969-4471-a112-c116c4586f05	2018-08-03T13:21:40	650
8/11/18	berry_glade	south	control	ne	113																																																																																																																																					Nothing	13429877	cd1c3e7a-9911-4e3c-9297-87633fd3d006	2018-08-12T22:23:19	743
10/16/18	berry_glade	south	control	ne	113																																																																																																																																						16529655	2cd25a5b-c796-4961-8545-c07137a6194d	2018-10-20T00:03:38	869
6/20/18	berry_glade	south	control	nw	184																																																																																																																																					Nothing	11546369	a7ea980c-1ee0-43f9-90c3-be91d5c5c1de	2018-06-20T21:51:19	121
7/3/18	berry_glade	south	control	nw	184																																																																																																																																					Nothing	11997519	8fabedd0-bc81-4f7d-ae3d-4fce60e489d7	2018-07-03T21:11:20	190
7/17/18	berry_glade	south	control	nw	184																																																																																																																																					Nothing	12585866	783cee1a-b2dc-4266-92c3-fdb5e18fc818	2018-07-17T23:45:24	442
7/31/18	berry_glade	south	control	nw	184																																																																																																																																					Nothing	13115936	94a11b24-ee4e-47aa-b1be-242638d4f295	2018-08-03T13:21:39	648
8/11/18	berry_glade	south	control	nw	184																																																																																																																																					Control 319=184 two tags	13429906	97380357-ffd5-44ba-bd91-a2fdf57ff894	2018-08-12T22:24:35	757
10/16/18	berry_glade	south	control	sw	184																																																																																																																																					Extra tag 319	16529662	f44859e6-1008-42a4-a1c3-3569a03b8101	2018-10-20T00:03:42	876
6/20/18	berry_glade	south	control	sw	209																																																																																																																																					Nothing	11546366	f6859894-b544-4f99-8693-1d77e138ceb7	2018-06-20T21:51:10	118
7/3/18	berry_glade	south	control	sw	209																																																																																																																																					Nothing	11997528	9d77e197-fe66-41b6-a29e-282b635d2d44	2018-07-03T21:11:28	197
7/17/18	berry_glade	south	control	sw	209																																																																																																																																					Nothing	12585864	f67af40b-7e2c-4a10-a7a3-34912244bb0e	2018-07-17T23:45:20	444
7/31/18	berry_glade	south	control	sw	209																																																																																																																																					Nothing	13115928	c1f26359-b9ad-4fb9-a933-3ddec32c799c	2018-08-03T13:21:34	642
8/11/18	berry_glade	south	control	sw	209																																																																																																																																					Nothing	13429897	d899f408-5322-47cb-995e-18d960ac5371	2018-08-12T22:23:53	752
10/16/18	berry_glade	south	control	sw	209																																																																																																																																						16529652	2e037c70-2f2a-4ca7-947f-d3dca819f104	2018-10-20T00:03:37	866
6/20/18	berry_glade	south	pico	nw	8									17			-999														21																																						21											64																	85																																						76				11546368	85e899b2-80b6-49a6-8de1-a1d069df084a	2018-06-20T21:51:18	120
7/3/18	berry_glade	south	pico	nw	8								10	-999													21																																										23										70														68																																										96				11997518	446317de-c672-414e-845a-2d1dd043bebb	2018-07-03T21:11:18	189
7/17/18	berry_glade	south	pico	nw	8									-999														-999																																									22																																																																		72				12585865	c15074d3-ff6e-4b77-9370-483964b20498	2018-07-17T23:45:22	443
7/31/18	berry_glade	south	pico	nw	8									-999																																																							-999																																																																						13115937	0167f142-110b-4d10-a0b5-d518ce81227d	2018-08-03T13:21:40	649
8/11/18	berry_glade	south	pico	nw	8								-999	-999																																																							-999																																																																						13429904	27d0b974-f810-4a30-950a-346c64c60665	2018-08-12T22:24:26	756
10/16/18	berry_glade	south	pico	sw	8																																																																-999																																																																						16529661	2dcb0a64-fb9b-4cd8-9efe-484fa5756e8b	2018-10-20T00:03:41	875
6/20/18	berry_glade	south	pico	sw	35																												25		19				20		24																																																										90		73				96		55																															E 6&7 possibly dead	11546365	6a7608bb-16ec-4e99-bc0a-3bdf2d16965d	2018-06-20T21:51:07	117
7/3/18	berry_glade	south	pico	sw	35																												29		-999				21																																																												97						95																																		11997529	593c25d5-a69a-4d52-9cfb-e32c69574fee	2018-07-03T21:11:31	198
7/17/18	berry_glade	south	pico	sw	35																												29						24		-999																																																										85						84																																		12585863	59e8f910-4b57-4f82-87c7-33180d858d17	2018-07-17T23:45:19	445
7/31/18	berry_glade	south	pico	sw	35																												24						-999		-999																																																										89																																								13115929	7d4548ce-8073-40c8-8bd9-bd8f0441a675	2018-08-03T13:21:35	643
8/11/18	berry_glade	south	pico	sw	35																												23						-999																																																												100																																							Nearly dead				
10/16/18	berry_glade	south	pico	sw	35																												-999						-999																																																																																																				16529653	b568fd32-c7a2-4295-9dd3-aebf8aba4def	2018-10-20T00:03:37	867
6/20/18	berry_glade	south	pico	se	48																		22									21	20																							16																																	75									82	85																							82																	11546357	1a12e697-bf7f-4a20-b2ca-84e0e3b8cb26	2018-06-20T21:50:54	113
7/3/18	berry_glade	south	pico	se	48																		24									25	24																							-999																																	76									75	94																																								11997526	8961235b-9323-4fc3-9a5f-71ea27db3d22	2018-07-03T21:11:26	195
7/17/18	berry_glade	south	pico	se	48																		22									25	24																							-999																																	67									72	73																																								12585857	67238e8c-35eb-4420-81af-eaf34830cf1e	2018-07-17T23:45:07	451
7/31/18	berry_glade	south	pico	se	48																		17									-999													-999											-999																																	70																																																		13115933	edb39b10-9501-48a3-bd3c-9f580cc26ad9	2018-08-03T13:21:37	646
8/11/18	berry_glade	south	pico	se	48																		17									-999	-999																							-999																																	62																																																		13429894	ba232c37-3c99-48d9-b51d-213b47598758	2018-08-12T22:23:40	750
10/16/18	berry_glade	south	pico	ne	48											-999																																																																																																																											16529659	65000a92-a992-4e7f-88e8-fc991bfde5f4	2018-10-20T00:03:40	873
6/20/18	berry_glade	south	pico	ne	88												21					28																																																													72					91																																																			11546371	5bbb4485-eda3-49df-b5fc-a820142c3a66	2018-06-20T21:51:21	123
7/3/18	berry_glade	south	pico	ne	88												19					29																																																													73					75																																																		Live seedlings in shadow of log	11997523	00603198-ae6f-44b5-8ce3-f2a91cdc0ef3	2018-07-03T21:11:22	192
7/17/18	berry_glade	south	pico	ne	88												13					25																																																													73					76																																																			12585854	e983242f-0557-4874-acf6-cba67f985bbb	2018-07-17T23:45:02	454
7/31/18	berry_glade	south	pico	ne	88											-999						19																																																																		79																																																			13115939	420164f5-1d5e-49c2-b68a-4b29895ed53f	2018-08-03T13:21:41	651
8/11/18	berry_glade	south	pico	ne	88												-999					21																																																																		90																																																			13429878	30540ccb-1d64-422f-98c2-b42008654f89	2018-08-12T22:23:21	744
10/16/18	berry_glade	south	pico	ne	88												-999					21																																																																		85																																																			16529656	6ebb6de4-4b6b-4e24-8bbf-3f9315537799	2018-10-20T00:03:39	870
6/20/18	berry_glade	south	pico	center	93										16		-999		21			25											24					23																							-999																				67				81			90											101					88																																			11546355	9b52dab9-23cd-44a5-8424-e0258e432902	2018-06-20T21:50:40	111
7/3/18	berry_glade	south	pico	center	93										-999				20			23											23					23									-999																																						87			60											76					72																																			11997515	59aa4d26-ccb3-45fc-a38a-743e5fc0d280	2018-07-03T21:11:13	186
7/17/18	berry_glade	south	pico	center	93										-999				26			27											25					27									-999														-999																								86			93											85					77																																			12585860	d8d25fca-48e4-40d6-99c5-b41a603d686d	2018-07-17T23:45:12	448
7/31/18	berry_glade	south	pico	center	93										-999				24			22											24					-999																							-999																								77			87											95																																								13115926	d1d18771-f66b-433a-be0a-1140c1f189fb	2018-08-03T13:21:33	640
8/11/18	berry_glade	south	pico	center	93										-999				24			24											23					-999																																															78			80											92																																								13429885	91f8d8f1-cc3b-4097-b47d-0095db5469a6	2018-08-12T22:23:31	747
10/16/18	berry_glade	south	pico	center	93														-999			23											26					-999																																																		87											102																																								16529650	11a088c1-7415-4c7f-9b8a-bbea6f85a1a8	2018-10-20T00:03:35	864
6/20/18	berry_glade	south	pmse	center	10																														20								28							20																																																			91								95							109																							11546354	84da8c71-41dd-4960-b6a6-4e05b6cedac3	2018-06-20T21:50:36	110
7/3/18	berry_glade	south	pmse	center	10																														-999								-999							19																																																																		145																							11997514	b7c442b0-e954-42b3-a4a0-9ea122e66247	2018-07-03T21:11:08	185
7/17/18	berry_glade	south	pmse	center	10																														-999		-999						-999							23																																																																		160																							12585859	1d5fa7b4-afc1-4d7a-af9b-61f50b130a59	2018-07-17T23:45:11	449
7/31/18	berry_glade	south	pmse	center	10																														-999								-999							-999																																																																																									13115925	e46ad862-e7be-48f3-a0eb-43fde848556e	2018-08-03T13:21:32	639
8/11/18	berry_glade	south	pmse	center	10																														-999															-999																																																																																									13429882	ba57cba1-11ec-4bb0-a54e-0a9b6adad0a6	2018-08-12T22:23:27	746
10/16/18	berry_glade	south	pmse	center	10																														-999															-999																																																																																									16529649	6b263507-16b1-4867-9241-9a541ef71fde	2018-10-20T00:03:35	863
6/20/18	berry_glade	south	pmse	se	67																																												26																																																																		102																								11546361	ab51621d-78e1-4dbf-89a9-7900236d34db	2018-06-20T21:50:58	114
7/3/18	berry_glade	south	pmse	se	67																																												30																																																																		97																								11997525	925f2e6a-aab2-455d-b470-fcabad2bb200	2018-07-03T21:11:24	194
7/17/18	berry_glade	south	pmse	se	67																																												31																																																																		104																								12585856	b98e0fea-7787-4643-8984-ca90ffb2d06c	2018-07-17T23:45:06	452
7/31/18	berry_glade	south	pmse	se	67																																												-999																																																																																										13115931	e0eee9da-90dd-4f5b-8d88-33bd3b075dfc	2018-08-03T13:21:36	645
8/11/18	berry_glade	south	pmse	se	67																																												-999																																																																																										13429893	5ebbcec3-5bc6-4b06-9e19-d9aeaaa6d713	2018-08-12T22:23:38	749
10/16/18	berry_glade	south	pmse	ne	67																																												-999																																																																																										16529658	c0c6c4dc-3968-4bc2-b034-7c203780b10a	2018-10-20T00:03:40	872
6/20/18	berry_glade	south	pmse	nw	70																																									-999															21		27	21																																																															76		68	65									11546367	a51d2243-50d1-4675-800f-af3a2d22d457	2018-06-20T21:51:15	119
7/3/18	berry_glade	south	pmse	nw	70																												-999																												24		-999	-999																																																															95												11997517	67dece4a-9be6-4b8f-8003-25cce4b5a62d	2018-07-03T21:11:17	188
7/17/18	berry_glade	south	pmse	nw	70																																																								24		-999																																																																69												12585867	d7510320-4935-4317-ad65-2e8056fcd3ec	2018-07-17T23:45:26	441
7/31/18	berry_glade	south	pmse	nw	70																																																								-999			-999																																																																											13115935	05af26c1-3781-4dbd-a41b-7803ed1ffee8	2018-08-03T13:21:38	647
8/11/18	berry_glade	south	pmse	nw	70																																																								-999																																																																														13429903	87aa1d1b-5a1b-456e-a095-187f0f955843	2018-08-12T22:24:17	755
10/16/18	berry_glade	south	pmse	sw	70																																																								-999																																																																														16529663	5c2702ce-c097-47dc-8e4c-cc5b75a2e66d	2018-10-20T00:03:42	877
6/20/18	berry_glade	south	pmse	ne	114																																																																																																																																					Nothing	11546372	7a1dec12-77c9-4d98-ae3a-41d9c841c1b8	2018-06-20T21:51:22	124
7/3/18	berry_glade	south	pmse	ne	114																																	16																																																																		76																																			11997524	5c7d2c34-ca74-4cc8-aa20-6657b1a580e6	2018-07-03T21:11:23	193
7/17/18	berry_glade	south	pmse	ne	114																																	15																																																																		82																																			12585855	28eb28cd-3853-475a-9fdc-7d896a56d10f	2018-07-17T23:45:03	453
7/31/18	berry_glade	south	pmse	ne	114																																	-999																																																																																																					13115940	0681c1c7-8f0a-44c7-a566-810e81d1c968	2018-08-03T13:21:41	652
8/11/18	berry_glade	south	pmse	ne	114																																	-999																																																																																																					13429879	b61a325c-1f00-40c0-b508-1a173b29e5b1	2018-08-12T22:23:23	745
10/16/18	berry_glade	south	pmse	ne	114																																		-999																																																																																																				16529657	74eccbba-2f9c-425a-8ccd-367526e4d8f5	2018-10-20T00:03:39	871
6/20/18	berry_glade	south	pmse	sw	166										26	18										-999	21							22					-999																30																										83	91											93							92																					82																		11546364	ef85ea2b-529f-442f-bcf5-bd43b5bd438c	2018-06-20T21:51:05	116
7/3/18	berry_glade	south	pmse	sw	166										26	20																	22	25																					21															13											95	80																	95	105																					93															103			11997530	d2fb2a46-7d4c-46dc-8ba5-2c695b390b77	2018-07-03T21:11:32	199
7/17/18	berry_glade	south	pmse	sw	166										31	-999																	29	27																					24															14											90																		82	108																					97															94			12585862	c8c4b90d-ca8c-4170-b14c-8d2a3fc6ea04	2018-07-17T23:45:16	446
7/31/18	berry_glade	south	pmse	sw	166										31																		31	21																					25																										64																		90	83																					81																		13115930	a2349d76-c9e0-41c5-8abb-2cfd16b6d894	2018-08-03T13:21:36	644
8/11/18	berry_glade	south	pmse	sw	166										28																		29	21																					22															-999											65																		88	53																					64																	Nearly dead	13429902	d4e04c8f-0cb0-46a3-add8-0f35f64bba6d	2018-08-12T22:24:08	754
10/16/18	berry_glade	south	pmse	sw	166										-999																		-999	-999																					-999																																																																																				16529654	9568b02f-be36-41a6-b5c1-2ea2936ea334	2018-10-20T00:03:38	868
6/20/18	berry_huck	flat	control	ne	40																																																																																																																																					Nothing	11546337	1c9f2186-d8ea-4646-a8a8-6911a9d48f6c	2018-06-20T21:50:10	94
7/4/18	berry_huck	flat	control	ne	40																																																																																																																																					Nothing	12055548	60318f59-7c2f-4c3c-8dd3-a7ed4630e79d	2018-07-04T19:53:24	251
7/17/18	berry_huck	flat	control	ne	40																																																																																																																																					Nothing	12585938	39ab6e5b-10d8-4c8c-bd79-06d64617b0aa	2018-07-17T23:46:52	403
7/30/18	berry_huck	flat	control	ne	40																																																																																																																																					Nothing	13115860	6606d133-29cb-4a75-9b10-d6e5dde0183a	2018-08-03T13:20:58	578
8/12/18	berry_huck	flat	control	ne	40																																																																																																																																					Nothing	13430015	6145b45c-999f-400c-85ff-8b5006ec7772	2018-08-12T22:30:51	829
6/20/18	berry_huck	flat	control	nw	58																																																																																																																																					Nothing	11546347	09402ac5-6016-485f-a6e3-21d1becb3372	2018-06-20T21:50:24	104
7/4/18	berry_huck	flat	control	nw	58																																																																																																																																					Nothing	12055546	69c6b4ae-7c27-4492-b444-a9ea860b2178	2018-07-04T19:53:21	250
7/17/18	berry_huck	flat	control	nw	58																																																																																																																																					Nothing	12585947	f1887ab3-eb8f-4fe5-aec4-b89ef7b4da43	2018-07-17T23:47:07	395
7/30/18	berry_huck	flat	control	nw	58																																																																																																																																					Nothing	13115856	b57258fe-7cc4-48ae-a7cf-2a76d4dc93b2	2018-08-03T13:20:56	575
8/12/18	berry_huck	flat	control	nw	58																																																																																																																																					Nothing	13430011	ad2baa24-133a-4729-a0d6-2e8813e73020	2018-08-12T22:30:42	826
10/17/18	berry_huck	flat	control	sw	58																																																																																																																																						16529691	b4fad192-c8bf-4b1a-a2fc-e9575abdd935	2018-10-20T00:03:57	904
6/20/18	berry_huck	flat	control	center	80																																																																																																																																					Nothing	11546352	0e572e08-3d04-4e08-ab8d-79780f953c88	2018-06-20T21:50:31	109
7/4/18	berry_huck	flat	control	center	80																																																																																																																																					Nothing	12055560	68c26749-c307-4881-b96a-66db6d76f7e1	2018-07-04T19:53:41	256
7/17/18	berry_huck	flat	control	center	80																																																																																																																																					Nothing	12585950	77dde4ee-8cce-4ebe-91f6-fcd58ac9d56f	2018-07-17T23:47:12	392
7/30/18	berry_huck	flat	control	center	80																																																																																																																																					Nothing	13115847	005e89df-aa19-4ee4-9bfa-46acdfbca19c	2018-08-03T13:20:50	566
8/12/18	berry_huck	flat	control	center	80																																																																																																																																					Nothing	13430004	57900bdc-b3ed-4286-aa05-c7677831b1cf	2018-08-12T22:30:26	820
10/17/18	berry_huck	flat	control	center	80																																																																																																																																						16529682	43d9a4a7-823d-461d-a555-de5cde0f7b24	2018-10-20T00:03:52	895
6/20/18	berry_huck	flat	control	se	120																																																																																																																																					Nothing	11546343	b1cf8c4c-3f47-4075-9233-16ae63db6ce0	2018-06-20T21:50:18	100
7/4/18	berry_huck	flat	control	se	120																																																																																																																																					Nothing	12055563	76cc5037-8c5e-4652-be3d-8083476217f8	2018-07-04T19:53:46	259
7/17/18	berry_huck	flat	control	se	120																																																																																																																																					Nothing	12585941	97345ca8-b16c-4ff7-961d-f751e8d9cfb0	2018-07-17T23:46:57	400
7/30/18	berry_huck	flat	control	se	120																																																																																																																																					Nothing	13115853	e33dfc56-ff68-4ab6-9124-022ec37079fa	2018-08-03T13:20:54	572
8/12/18	berry_huck	flat	control	se	120																																																																																																																																					Nothing	13430018	a6f23e27-8766-4115-961d-dd574f76406a	2018-08-12T22:31:02	832
10/17/18	berry_huck	flat	control	ne	120																																																																																																																																						16529688	a7b39788-1d3a-4617-8dc3-2a1b81517cbe	2018-10-20T00:03:55	901
10/17/18	berry_huck	flat	control	nw	999																																																																																																																																					Check tag				
6/20/18	berry_huck	flat	control	sw	1428																																																																																																																																					Nothing	11546346	9041072e-be5e-45ee-a59b-6662958575ae	2018-06-20T21:50:22	103
7/4/18	berry_huck	flat	control	sw	1428																																																																																																																																					Nothing	12055543	6d38777f-2ebd-44e0-b569-e873e559ea24	2018-07-04T19:53:10	247
7/17/18	berry_huck	flat	control	sw	1428																																																																																																																																					Nothing	12585944	61384467-2328-4b1b-a867-0b400fff1f60	2018-07-17T23:47:02	398
7/30/18	berry_huck	flat	control	sw	1428																																																																																																																																					Nothing	13115850	9cbd52a8-c8ae-4b62-8678-277f5cc3133a	2018-08-03T13:20:52	569
8/12/18	berry_huck	flat	control	sw	1428																																																																																																																																					Nothing	13430007	57e59a9d-bde4-4fdd-9335-7e7fe7921610	2018-08-12T22:30:35	823
10/17/18	berry_huck	flat	control	se	1428																																																																																																																																						16529685	fd6f0b89-20fb-4fe5-84dc-569ecde1caa2	2018-10-20T00:03:54	898
6/20/18	berry_huck	flat	pico	ne	16															-999																																															-999																																																																							Correct other 16 bad	11546339	57929bd6-01c0-4bef-9850-bea5cb20fc78	2018-06-20T21:50:12	96
7/4/18	berry_huck	flat	pico	ne	16																																																																																																																																					Nothing	12055551	25834872-26b8-44ea-87bf-21f9b1e07ddc	2018-07-04T19:53:28	252
7/17/18	berry_huck	flat	pico	ne	16																																																																																																																																					Nothing	12585937	c22c7f53-dd15-4fe0-a720-530e383adc96	2018-07-17T23:46:50	404
7/30/18	berry_huck	flat	pico	ne	16																																																																																																																																					Nothing	13115859	d6a3dbff-44ea-4273-883d-1eeb1b6a7981	2018-08-03T13:20:57	577
8/12/18	berry_huck	flat	pico	ne	16																																																																																																																																					Nothing	13430014	764acb0c-33d0-4552-b498-0dd27a453c42	2018-08-12T22:30:49	828
10/17/18	berry_huck	flat	pico	nw	16																																																																																																																																						16529694	c13f955b-a33b-4db4-bb28-277d938eba46	2018-10-20T00:03:58	906
6/20/18	berry_huck	flat	pico	center	23																26																				-999																								-999																						85																																																				11546351	8133848a-a51a-4445-986a-abee791701de	2018-06-20T21:50:29	108
7/4/18	berry_huck	flat	pico	center	23																24																																																																		84																																																				12055559	fe2ee78d-e3a6-461d-89ed-49b1538a35cf	2018-07-04T19:53:38	255
7/17/18	berry_huck	flat	pico	center	23																21																																																																		88																																																				12585949	71d3ea3f-104b-40dd-9f1b-1420a6ec0824	2018-07-17T23:47:11	393
7/30/18	berry_huck	flat	pico	center	23																-999																																																																																																																						13115846	1b807343-d419-4a3a-ac47-af3af315f079	2018-08-03T13:20:49	565
8/12/18	berry_huck	flat	pico	center	23																-999																																																																																																																						13430001	b100e0fe-7e74-427a-9f4d-b1796457a1ab	2018-08-12T22:30:19	818
10/17/18	berry_huck	flat	pico	center	23																	-999																																																																																																																					16529681	26c51db5-90f9-4966-9359-78c72a930e90	2018-10-20T00:03:51	894
6/20/18	berry_huck	flat	pico	nw	95																																	26																											20																																							79																											125								11546348	8157577c-4259-46a4-a8ad-421560ad07e3	2018-06-20T21:50:25	105
7/4/18	berry_huck	flat	pico	nw	95																																																												19																																																																		116								12055545	4815a6a9-f1eb-4ea0-927c-3823a028e4de	2018-07-04T19:53:17	249
7/17/18	berry_huck	flat	pico	nw	95																																									29																			24																																															78																			100							B7-8 c7-8 c4-5 hoofed	12585946	94268a38-a804-47b7-83d7-a942194fe8ba	2018-07-17T23:47:05	396
7/30/18	berry_huck	flat	pico	nw	95																																	-999																											21																																																																		93							Last time E1=A10  D5=B6	13115855	535b2bfb-1e66-4249-857c-85c555212f26	2018-08-03T13:20:55	574
8/12/18	berry_huck	flat	pico	nw	95																																									-999																			25																																																																		87								13430008	6ffe3afd-1a27-4c69-acda-0fc9e84a3cb0	2018-08-12T22:30:38	824
10/17/18	berry_huck	flat	pico	nw	95																																																												25																																																																		87								16529690	1efeec79-2fa3-403d-acf2-66700b8110ea	2018-10-20T00:03:57	903
6/20/18	berry_huck	flat	pico	sw	112										21					20						31	28																						30	24							30														28										86					95						79	100																						86	75							98														95		11546344	068af78e-d838-4bd4-9064-3a626bb040f9	2018-06-20T21:50:19	101
7/4/18	berry_huck	flat	pico	sw	112										19					20						33	29																						30	22							28														29										71					83						76	84																						84	82							74														85		12055542	8025b80a-3d48-41b3-9db2-b544aca8c19d	2018-07-04T19:53:07	246
7/17/18	berry_huck	flat	pico	sw	112										19					23						27	24																						31	21							29														31										88					91						93	90																						78	70							71														90		12585943	0ef091b6-b6d1-4a2c-82a4-b1d1f4629250	2018-07-17T23:47:01	367
7/30/18	berry_huck	flat	pico	sw	112										-999					-999						-999	-999																						29	23							29														30																																												76	66							77														75		13115848	af25b933-7afa-47fc-bed4-9acbf86a51fc	2018-08-03T13:20:50	567
8/12/18	berry_huck	flat	pico	sw	112										-999					-999						-999	-999																						32	22							26														31																																												70	62							74																13430005	6e4fb744-5a54-4005-8aac-3360dcc36765	2018-08-12T22:30:30	821
10/17/18	berry_huck	flat	pico	se	112										-999					-999						-999	-999																						27	-999							-999														-999																																												73																								16529684	09df4076-684e-491b-b62b-d038b50bcec2	2018-10-20T00:03:53	897
6/20/18	berry_huck	flat	pico	se	116																	23							25																												-999	25							25																							79							85																													96							79								11546341	9c34c446-3d52-4d26-b74d-82d5b092aae2	2018-06-20T21:50:14	98
7/4/18	berry_huck	flat	pico	se	116																	18							24																												-999	20												16																		80							91																													83												105			12055561	7451ea4a-8de5-453a-b243-0eb46edaf287	2018-07-04T19:53:43	257
